SMILES,BA_predicted,LogP,QED,TPSA,MW,HBD,HBA,RotBonds
O=C(c1ccc(N2CCN(Cc3ccccc3Cl)CC2)cc1)c1ccc(S(=O)(=O)c2ccc(O)cc2)cc1,-7.3206,5.432,0.311,77.92,547.08,1,6,7
O=C(c1ccc(O)cc1)c1ccc(-c2ccc(S(=O)(=O)c3ccccc3)cc2)cc1,-7.3132,5.123,0.46,71.44,414.48,1,4,5
O=C(NOCc1ccccc1)c1ccc(S(=O)(=O)c2cccc(N(=O)=O)c2)cc1,-7.3106,3.289,0.47,115.61,412.42,1,6,7
O=C(Nc1ccc(C(=O)c2ccccc2)cc1)c1ccc(OCc2cc(O)ccc2CCNC(=O)c2ccccc2Cl)cc1,-7.3099,7.08,0.14,104.73,605.09,3,5,11
CCOC(=O)c1ccc(S(=O)(=O)c2ccc(-c3ccc(Cc4ccccc4F)c(C(=O)c4ccc(C(F)(F)F)cc4)c3)cc2)cc1,-7.3088,8.343,0.091,77.51,646.66,0,5,9
CCCCOc1ccc(C(=O)c2ccc(CN=Nc3ccc(C(=O)NCC)cc3)cc2)cc1,-7.3019,6.13,0.22,80.12,443.55,1,5,11
O=C(c1cccc(C(=O)c2ccccc2C(=O)c2ccccc2O)c1)c1cccc(c2ccccc2)c1,-7.2851,6.752,0.26,71.44,482.54,1,4,7
Cc1cc(S(=O)(=O)c2ccc(Cl)cc2)ccc1C(=O)Nc1cccc(N(=O)=O)c1,-7.2784,4.642,0.468,106.38,430.87,1,5,5
O=C(O)c1ccc(-c2ccc(S(=O)(=O)c3cccc(C4CCN(Cc5ccccc5)CC4)c3)cc2)cc1,-7.2654,6.264,0.317,74.68,511.64,1,4,7
COc1ccc(CNC(=O)c2ccc(-c3ccccc3)cc2C(=O)Oc2ccc(C)cc2)cc1,-7.2641,5.82,0.284,64.63,451.52,1,4,7
O=C(c1ccccc1)c1ccc(c2cncc(Nc3ccc([SH](=O)=O)cc3)c2)cc1,-7.2615,4.694,0.353,76.13,414.49,2,5,6
O=C(c1ccc(C(=O)c2cccc(O)c2)cc1)c1ccc(N(=O)=O)cc1,-7.2609,3.762,0.43,97.51,347.33,1,5,5
O=C(O)c1ccccc1Oc1ccc(S(=O)(=O)c2ccccc2C(=O)c2ccccc2N2CCOCC2)cc1,-7.2595,5.078,0.307,110.21,543.6,1,7,8
O=C(O)c1ccc(-c2ccc(S(=O)(=O)c3ccc(Cl)cc3C(=O)c3ccccc3)cc2)cc1,-7.2558,5.769,0.357,88.51,476.94,1,4,6
Cc1c(O)ccc2ccc(C(=O)Nc3cccc(C(=O)c4ccc(N(=O)=O)cc4)c3)cc12,-7.2538,5.245,0.257,109.54,426.43,2,5,5
CN1CCCCc2cc(C(=O)c3ccc(C(=O)c4ccccc4)cc3)ccc21,-7.2524,4.921,0.613,37.38,369.46,0,3,4
COc1cccc(C(=O)c2ccccc2Nc2cccc(S(=O)(=O)c3ccccc3)c2)c1,-7.2506,5.503,0.382,72.47,443.52,1,5,7
O=C(c1ccc(N(=O)=O)cc1)c1cccc(S(=O)(=O)c2ccccc2)c1,-7.2453,3.659,0.39,94.35,367.38,0,5,5
Nc1cccc(S(=O)c2ccc(c3ccc(-c4cccc(-c5ccccc5S(=O)(=O)c5ccccn5)c4)cc3)cc2)c1,-7.2431,7.664,0.194,90.12,586.74,1,5,7
CN1C(=O)c2cccn2C(=O)c2cc(c3cccc(-c4ccc(S(=O)(=O)c5cccc(-c6ccccc6)c5)cc4)c3)ccc21,-7.2363,6.985,0.215,77.62,594.69,0,4,5
COc1ccc(C(=O)c2cccc(S(=O)(=O)c3cccc(C(=O)O)c3)c2)cc1,-7.233,3.457,0.641,97.74,396.42,1,5,6
Cc1cc(-c2ccccc2)cc(S(=O)(=O)c2ccccc2C(=O)c2ccc(S(N)(=O)=O)cc2)c1,-7.23,4.373,0.403,111.37,491.59,1,5,6
COc1ccccc1C(=O)c1ccc(S(=O)(=O)c2cccc(N3CCOCC3C)c2)cc1,-7.2132,3.984,0.528,72.91,451.54,0,6,6
CC(=O)C=NNc1cccc(S(=O)(=O)c2cccc(C(=O)c3ccccc3)c2)c1,-7.2095,3.737,0.367,92.67,406.46,1,6,7
CCOc1ccc(S(=O)(=O)c2ccc(C(=O)c3ccccc3)cc2)cc1,-7.2091,4.149,0.615,60.44,366.44,0,4,6
Cc1cc(C(=O)O)cc(S(=O)(=O)c2ccc(C(=O)c3ccc(S(=O)(=O)Nc4ncc[nH]4)cc3)cc2)c1,-7.2038,3.281,0.295,163.36,525.56,3,7,8
CCC(=O)Oc1ccc(C(=O)c2cccc(C(=O)c3ccccc3)c2)cc1,-7.1978,4.464,0.371,60.44,358.39,0,4,6
COC(=O)CCNc1cccc(C(=O)c2ccc(C(=O)c3ccccc3)cc2)c1,-7.1974,4.124,0.465,72.47,387.44,1,5,8
COc1cc(C(=O)c2ccc(S(=O)(=O)Cc3ccccc3)cc2)cc(OC)c1OC,-7.1963,3.917,0.508,78.9,426.49,0,6,8
COc1cccc(S(=O)(=O)c2ccc(C(=O)c3cccc([SH](=O)=O)c3)cc2)c1,-7.1845,2.729,0.49,94.58,416.48,1,6,6
CN1CCC(c2ccc(C(=O)c3cccc(S(=O)(=O)c4ccc(S(C)(=O)=O)cc4)c3)cc2)CC1,-7.1817,3.963,0.479,88.59,497.64,0,6,6
COc1ccc(C(=O)c2ccc(N3C(=O)c4ccccc4N=C3c3ccccc3C(F)(F)F)cc2)cc1,-7.1769,6.311,0.265,61.19,500.48,0,4,5
O=C(c1ccc(F)cc1)c1ccc(S(=O)(=O)c2ccc(N(=O)=O)cc2)cc1,-7.1605,3.798,0.378,94.35,385.37,0,5,5
CC(=O)C(Oc1ccc(C2=Cc3ccccc3CC2=O)cc1)c1ccccc1,-7.1488,5.062,0.632,43.37,368.43,0,3,5
CCc1ccc(C(=O)c2ccc(C(=O)c3ccc(Br)cc3)cc2)cc1,-7.1454,5.474,0.539,34.14,393.28,0,2,5
COc1ccc(C(=O)c2ccccc2NC(=O)c2ccccc2C(=O)c2ccccc2)cc1OC,-7.1391,5.418,0.352,81.7,465.51,1,5,8
O=C(c1cccc(O)c1)c1ccccc1COc1cccc(N2C(=O)NC2=O)c1,-7.1371,3.852,0.625,95.94,388.38,2,5,6
NC(=O)c1ccc(C(=S)Nc2cccc(CSc3nc4ccccc4cc3Cl)c2)cc1,-7.1366,6.067,0.268,68.01,464.02,2,4,6
NC(=O)c1ccc(C(=O)c2ccc(S(=O)(=O)c3ccccc3)cc2)cc1C(=O)c1cccnc1,-7.1335,3.475,0.413,124.26,470.51,1,6,7
COCc1ccc(N2C(=O)c3ccc(c4ccc(-c5ccccc5)cc4)cc3C2=O)cc1,-7.1184,5.968,0.375,46.61,419.48,0,3,5
COc1ccccc1C(=O)c1cccnc1NC(=O)c1ccc(S(=O)(=O)c2ccccc2)cc1,-7.1175,4.406,0.4,102.43,472.52,1,6,7
CCOc1ccc(C(=O)c2ccc(S(=O)(=O)c3ccccc3C)cc2)cc1,-7.1087,4.458,0.593,60.44,380.47,0,4,6
COc1cccc(S(=O)(=O)c2ccc(-c3ccc(S(=O)(=O)c4ccccc4)cc3)cc2)c1,-7.1032,5.028,0.4,77.51,464.56,0,5,6
NC(=O)c1cccc(S(=O)(=O)CCc2ccc(C(=O)c3ccccc3)cc2)c1,-7.1028,3.033,0.624,94.3,393.46,1,4,7
CCOc1cc(c2cccc(-c3ccc(C(=O)c4c(Cl)cccc4Cl)cc3)c2)ccc1C(C)=O,-7.0964,8.16,0.246,43.37,489.4,0,3,7
COc1ccc(C(=O)c2ccc(-c3ccc(S(=O)(=O)c4ccc(C(F)(F)F)cc4)cc3)cc2)cc1,-7.0932,6.445,0.288,60.44,496.51,0,4,6
C=CCNc1cccc(C(=O)c2ccc(S(=O)(=O)c3ccccc3)cc2)c1,-7.0911,4.348,0.491,63.24,377.47,1,4,7
O=C(c1ccccc1)c1ccc(c2ccc(-c3ccc(N(=O)=O)cc3)cc2)cc1O,-7.0829,5.865,0.26,80.44,395.41,1,4,5
O=C(c1ccccc1)c1ccc(C(=O)c2ccc(N(=O)=O)cc2)cc1,-7.0787,4.057,0.401,77.28,331.33,0,4,5
CC(=O)c1ccc(C(=O)c2ccc(S(=O)(=O)c3ccccc3C)cc2)cc1,-7.0695,4.261,0.622,68.28,378.45,0,4,5
CC(Nc1cc(S(=O)(=O)c2ccccc2)ccn1)c1ccc(-c2ccccc2)cc1,-7.0646,5.755,0.436,59.06,414.53,1,4,6
N=C(N)c1ccc(C(=O)CNC(=O)c2ccc(-c3ccc(S(N)(=O)=O)cc3)cc2)cc1,-7.0589,1.898,0.253,156.2,436.49,4,5,7
Cc1ccccc1C(=O)c1ccc(C(=O)c2ccc(N3C=CC(=O)NC3=O)cc2)cc1,-7.0583,3.296,0.511,89.0,410.43,1,4,5
COc1ccc(-c2cc(C(=O)Nc3cccc(S(N)(=O)=O)c3)cc(S(=O)(=O)N3CCOCC3)c2)cc1,-7.0552,2.283,0.476,145.1,531.61,2,7,7
C=CCc1cccc(S(=O)(=O)Nc2ccc(S(=O)(=O)c3ccccc3)cc2)c1,-7.0476,4.049,0.593,80.31,413.52,1,4,7
COc1cccc(N(C(=O)COc2ccccc2)C(=O)c2cccc(C(=O)c3ccccc3C)c2)c1,-7.0455,5.487,0.313,72.91,479.53,0,5,8
COc1cc(N(=O)=O)ccc1C=Cc1cccc(C(=O)c2ccccc2)c1,-7.0447,5.005,0.269,69.44,359.38,0,4,6
COc1ccc(C(=O)c2ccc(S(=O)(=O)n3ccc4ccccc43)c(C)c2)cc1,-7.0335,4.426,0.461,65.37,405.48,0,4,5
O=C(O)c1cccc(C(=O)c2cccc(S(=O)(=O)c3ccccc3)c2)c1,-7.0291,3.449,0.699,88.51,366.39,1,4,5
COc1ccc(N=Nc2ccc(-c3ccnc(Nc4ccccc4)c3C(=O)c3ccccc3)cc2)cc1,-7.0256,8.147,0.178,75.94,484.56,1,6,8
COc1cc(C(=O)c2ccc(S(=O)(=O)c3cccc(S(=O)(=O)CCF)c3)cc2)cc(OC)c1OC,-7.0196,3.519,0.372,113.04,522.57,0,8,10
O=C(O)c1ccc(C(=O)c2ccc(S(=O)(=O)c3ccccc3)cc2)cc1,-7.0083,3.449,0.699,88.51,366.39,1,4,5
COc1ccc(C(=O)Oc2ccc(C(=O)c3ccccc3C)cc2)cc1,-6.9975,4.454,0.389,52.6,346.38,0,4,5
CC(=O)c1ccc(S(=O)(=O)c2cccc(C(=O)c3ccccc3)c2)cc1,-6.983,3.953,0.643,68.28,364.42,0,4,5
CCOC(=O)c1ccc(Sc2ccc(CCNC(=O)c3ccccc3C(=O)O)cc2)cc1,-6.9829,4.685,0.461,92.7,449.53,2,5,9
O=C(Cn1cc(C(=O)c2cccc(N(=O)=O)c2)c2ccc1c(C(=O)c1ccc(Cl)c(Cl)c1)c2)Nc1ccccc1,-6.9808,6.815,0.141,109.62,572.4,1,6,8
CCOC(=O)c1ccc(C(=O)c2ccc(C(=O)c3ccc(Cl)cc3)cc2)cn1,-6.9761,4.374,0.459,73.33,393.83,0,5,6
COc1ccc(C(=O)c2ccc(C(=O)c3c(F)cccc3C(=O)c3ccccc3)cc2)cc1,-6.9657,5.527,0.356,60.44,438.45,0,4,7
O=C(c1ccccc1)c1ccccc1C(=O)c1ccc(S(=O)(=O)c2ccccc2)cc1,-6.9528,4.981,0.408,68.28,426.49,0,4,6
COc1ccc(c2ccc(S(=O)(=O)c3cc(S(N)(=O)=O)ccc3C)cc2)cc1OC,-6.9523,3.159,0.621,112.76,447.53,1,6,6
Cc1cccc(S(=O)(=O)c2ccc(C(=O)C=Cc3ccccc3)cc2)c1,-6.9506,4.724,0.487,51.21,362.45,0,3,5
CCOc1ccc(S(=O)(=O)c2ccc(C(=O)c3ccc(N(C)C)cc3)cc2)cc1,-6.9452,4.215,0.547,63.68,409.51,0,5,7
CC(=O)c1ccc(-c2ccc(S(=O)(=O)c3ccccc3S(=O)(=O)c3ccccc3)cc2)cc1,-6.9332,5.222,0.356,85.35,476.58,0,5,6
Cc1ccc(-c2ccc(Cl)c3cc(S(=O)(=O)c4cccc(N(=O)=O)c4)ccc23)cc1,-6.9329,6.21,0.281,77.28,437.9,0,4,4
Cc1ccc(S(=O)(=O)c2cccc(N3Nc4ccccc4C3=O)c2)cc1,-6.9303,3.46,0.605,71.93,364.43,1,3,3
COc1ccc(-c2ccc(C(=O)c3ccccc3Nc3ccccc3)cc2)cc1,-6.9277,6.337,0.397,38.33,379.46,1,3,6
COc1cc(C2CC(=O)OC2=Cc2ccccc2C(=O)O)cc(OC)c1OC,-6.9267,3.482,0.763,91.29,384.38,1,6,6
O=C(c1ccc(O)cc1)c1ccc(S(=O)(=O)c2ccccc2C(=O)O)cc1,-6.9255,3.154,0.656,108.74,382.39,2,5,5
COc1ccc(C(=O)Nc2ccc(c3ccnc(-c4ccc(S(N)(=O)=O)cc4)c3)cc2)cc1,-6.9244,4.324,0.446,111.38,459.53,2,5,6
O=C(CO)c1ccc(S(=O)(=O)c2cccc(C(=O)c3ccccc3)c2)cc1,-6.9079,2.925,0.664,88.51,380.42,1,5,6
Nc1ccc(S(=O)(=O)c2ccc(C(=O)c3ccc(N=O)cc3)cc2)cc1,-6.9026,3.731,0.421,106.66,366.4,1,6,5
CC(=O)c1ccc(-c2ccccc2C(=O)c2ccccc2C(=O)c2ccc(S(=O)(=O)Nc3ccccc3)cc2)cc1,-6.8968,6.819,0.2,97.38,559.64,1,5,9
O=C(Oc1cccc(N(=O)=O)c1)c1ccc(CCCCc2ccccc2)cc1,-6.8909,5.379,0.174,69.44,375.42,0,4,8
NCCCCCc1cccc(C(=O)c2ccc(S(N)(=O)=O)cc2)c1,-6.8799,2.237,0.565,103.25,346.45,2,4,8
COc1ccc(NC(=O)c2ccccc2)cc1C(=O)c1cccc(N(=O)=O)c1,-6.8668,4.087,0.397,98.54,376.37,1,5,6
COc1ccc(C(=O)c2ccc(C(=O)c3ccccc3C)cc2)cc1,-6.8635,4.466,0.649,43.37,330.38,0,3,5
COc1ccccc1OCc1cccc(S(=O)(=O)c2ccc(C(N)=O)cc2)c1,-6.8605,3.206,0.66,95.69,397.45,1,5,7
COc1ccc(S(=O)(=O)c2ccc(S(=O)(=O)c3ccc(N4CCN(C)CC4)cc3)cc2)cc1,-6.857,3.113,0.529,83.99,486.62,0,7,6
O=C(O)c1ccc(N2C(=O)CCC2=Nc2cccc(C(=O)c3cccnc3)c2)cc1,-6.8568,3.868,0.657,99.93,399.41,1,5,5
Cc1ccc(S(=O)(=O)c2ccccc2)cc1C(=O)c1ccc(N(=O)=O)cc1,-6.8566,3.967,0.379,94.35,381.41,0,5,5
COc1cccc(C(=O)c2ccc(S(=O)(=O)c3ccccc3)cc2)c1,-6.8558,3.759,0.656,60.44,352.41,0,4,5
CCC(OC(=O)c1cccc(S(=O)(=O)c2ccccc2)c1)c1cccc(N(=O)=O)c1,-6.846,4.736,0.308,103.58,425.46,0,6,7
O=C(O)c1ccc(S(=O)(=O)c2ccc(N=Nc3ccccc3)cc2)cc1,-6.8424,4.633,0.666,96.16,366.4,1,5,5
O=C(O)c1ccc(C(=O)c2cccc(S(=O)(=O)c3ccccc3)c2)cc1,-6.8421,3.449,0.699,88.51,366.39,1,4,5
CC1CCCN1C(=O)c1ccc(S(=O)(=O)c2ccc(S(N)(=O)=O)cc2)cc1,-6.8417,1.791,0.828,114.61,408.5,1,5,4
Cc1ccc(S(=O)(=O)c2ccc(C(=O)c3ccccc3Cl)cc2)cc1,-6.8316,4.712,0.625,51.21,370.86,0,3,4
CCOc1cc(S(=O)(=O)c2ccccc2)ccc1OC(=O)Cc1ccccc1,-6.8316,4.066,0.445,69.67,396.46,0,5,7
COc1ccc(S(=O)(=O)c2ccc(C(=O)OC(=S)c3ccccc3)cc2)cc1,-6.8315,4.061,0.465,69.67,412.49,0,6,5
O=C(O)c1ccc(OCC(=O)c2cccc(S(=O)(=O)c3ccccc3)c2)cc1,-6.829,3.479,0.614,97.74,396.42,1,5,7
COc1ccc(C(=O)c2ccc(S(=O)(=O)c3ccccc3)cc2)cc1,-6.8247,3.759,0.656,60.44,352.41,0,4,5
O=C(O)c1ccc(S(=O)(=O)c2ccc(NC(=O)c3ccccc3)cc2)cc1,-6.8178,3.47,0.705,100.54,381.41,2,4,5
CN(C)CCOCc1ccc(-c2ccccc2S(=O)(=O)c2ccc(C3=Nc4ccccc4C(=O)c4ccc(C(F)(F)F)cc4CC3)cc2)cc1,-6.8106,8.581,0.144,76.04,696.79,0,6,9
COc1ccc(N2C(=O)C(=Cc3cccc(C(=O)O)c3)c3ccc(NC(=O)c4ccccc4)cc32)cc1,-6.8104,5.865,0.33,95.94,490.52,2,4,6
CC(c1ccccc1C(=O)c1ccc(Cl)cc1Cl)C(O)c1ccc(C(=O)c2cccc(C(F)(F)F)c2)cc1,-6.7934,8.311,0.233,54.37,557.4,1,3,7
COc1cccc(C2SC(C(=O)c3ccccc3)C2=O)c1,-6.7818,3.304,0.641,43.37,298.36,0,4,4
COC(=O)c1cccc(S(=O)(=O)c2ccc(S(=O)(=O)c3ccccc3)cc2)c1,-6.779,3.139,0.593,94.58,416.48,0,6,5
O=CCc1ccc2c(c1)C(=C(Nc1ccc(C(=O)c3ccccc3)cc1)c1ccccc1)C(O)C2,-6.734,5.556,0.281,66.4,459.55,2,4,7
Cc1ccc(S(=O)(=O)c2cccc(S(=O)(=O)c3ccc4ccccc4c3)c2)cc1,-6.7311,4.814,0.473,68.28,422.53,0,4,4
COC(=O)c1ccc(C(=O)c2ccc(CNC(=O)c3ccc(C(N)=O)cc3)cc2)cc1,-6.7286,2.733,0.454,115.56,416.43,2,5,7
NSC(=S)Nc1ccc(C(=O)Oc2cccc(C(=O)NCc3ccccc3)c2)cc1,-6.7259,4.14,0.231,93.45,437.55,3,6,6
CCOc1cc(S(=O)(=O)c2ccccc2)ccc1OCCCOc1cccc(C(=O)c2ccccc2)c1,-6.7258,5.997,0.17,78.9,516.62,0,6,12
O=C(NO)c1cccc(S(=O)(=O)c2ccc(C(=O)c3cccc(C(F)(F)F)c3)cc2)c1,-6.7087,3.888,0.35,100.54,449.41,2,5,5
O=C(O)c1ccc(C(=O)c2ccc(N3C(=O)Oc4ccccc43)cc2)cc1,-6.6789,3.513,0.563,89.51,359.34,1,4,4
COc1ccc(C(=O)Nc2ccc(c3cc(S(=O)(=O)c4ccccc4)ccn3)cc2)cc1,-6.6688,4.842,0.46,85.36,444.51,1,5,6
Cc1ccc(C(=O)c2ccc(S(=O)(=O)c3ccccc3)cc2)cc1,-6.6675,4.059,0.675,51.21,336.41,0,3,4
Cc1cccc(N2CCN(C(=O)c3ccc(C(=O)COc4cccc(Cl)c4)cc3)CC2)c1,-6.6537,4.873,0.505,49.85,448.95,0,4,6
CC(=O)c1ccc(C(=O)c2ccc(N=Cc3ccc(N(=O)=O)cn3)cc2)cc1,-6.6518,4.174,0.279,102.53,373.37,0,6,6
COc1ccc(CSc2nc(CC3CCC(N4CCOCC4)CC3)cc(c3ccccc3)n2)cc1,-6.6473,5.878,0.291,47.48,489.69,0,6,8
Cc1ccc(S(=O)(=O)c2ccc(C(=O)c3ccccc3)cc2)cc1,-6.6418,4.059,0.675,51.21,336.41,0,3,4
CC(C)(OC(=O)c1cccc(c2ccc(-c3ccccc3C(=O)c3ccccc3)cc2)c1O)C(=O)c1cccnc1,-6.6409,7.171,0.165,93.56,541.6,1,6,8
COc1ccc(C(=O)c2ccc(OCC(=O)c3ccccc3)cc2)cc1,-6.6329,4.188,0.602,52.6,346.38,0,4,7
O=C(Oc1cccc([SH](=O)=O)c1)c1ccccc1C1Cc2ccccc2C1=O,-6.6237,3.399,0.418,77.51,392.43,1,5,4
Cc1ccc(S(=O)(=O)c2ccc(N=Nc3cccc(C(N)=O)c3)cc2)cc1,-6.6116,4.342,0.667,101.95,379.44,1,5,5
COc1ccc(S(=O)(=O)c2ccc(S(=O)(=O)c3ccccc3)cc2C)cc1,-6.6041,3.669,0.651,77.51,402.49,0,5,5
Cc1ccc(C(=O)c2cccc(N3C(=O)NC(=O)c4ccccc43)c2)cc1,-6.5913,3.218,0.573,71.93,356.38,1,3,3
CSc1ccc(C(=O)CSc2ccc(S(=O)(=O)c3ccccc3)cc2)cc1,-6.589,5.216,0.392,51.21,414.57,0,5,7
Cc1ccc(C(=O)c2ccccc2Nc2ccccc2C(=O)c2ccccc2)cc1,-6.5879,6.201,0.398,46.17,391.47,1,3,6
Cc1cC(=O)c2ccc(NS(=O)(=O)c3ccccc3)c(c2)CC1,-6.5831,3.563,0.937,63.24,327.41,1,3,3
COc1ccc(S(=O)(=O)c2ccc(S(=O)(=O)c3ccccc3)cc2)cc1,-6.5689,3.361,0.67,77.51,388.47,0,5,5
Cc1cccc(C(=O)c2ccc(-c3nc(S(=O)(=O)c4ccc(F)c(C(=O)O)c4)cnc3C(N)=O)cc2)c1,-6.5672,3.452,0.278,157.38,519.51,2,7,7
COC(=O)c1cccc(S(=O)(=O)c2cccc(S(=O)(=O)c3ccccc3)c2)c1,-6.5569,3.139,0.593,94.58,416.48,0,6,5
NC(=O)c1ccc(-c2ccc(S(=O)(=O)c3cccc(N4CCOCC4)c3)cc2)cc1,-6.5516,3.122,0.682,89.7,422.51,1,5,5
COc1ccc(C(=O)c2ccccc2C(=O)c2ccccc2CN(C(=O)c2ccccc2C)c2ccccc2)cc1,-6.5457,7.313,0.184,63.68,539.63,0,4,9
COc1cccc(-c2ccc(C=CC(=O)c3ccccc3)cc2CNC(=O)C2=CC(=O)c3ccccc3C2=O)c1,-6.5416,5.88,0.176,89.54,527.58,1,5,8
COc1ccc(C(=O)c2cccc(N(C(C)=O)c3ccc(N(=O)=O)cc3)c2)cc1OC,-6.5402,4.528,0.316,98.98,420.42,0,6,7
COc1ccc(C2c3ccccc3C(=O)C2c2ccccc2C)cc1,-6.5006,5.116,0.667,26.3,328.41,0,2,3
Nc1ccc(C(=O)c2ccc(S(=O)(=O)c3ccccc3)cc2)cc1,-6.4943,3.333,0.585,77.23,337.4,1,4,4
CCOc1ccc(c2ccc(C(C)=O)cc2)cc1-c1ccc2c(C(=O)C(=O)O)cccc2c1,-6.491,6.042,0.281,80.67,438.48,1,4,7
COc1ccc(C(=O)c2cc(Cc3cccs3)ccc2C(=O)c2cccc(OC)c2)cc1,-6.4888,5.818,0.323,52.6,442.54,0,5,8
COc1ccccc1C(=O)c1cccc(S(=O)(=O)c2ccccc2)c1,-6.4823,3.759,0.656,60.44,352.41,0,4,5
O=C(c1ccccc1)c1ccccc1-c1cccc(-c2cccc(-c3ccc(O)cc3)c2)c1,-6.4731,7.624,0.293,37.3,426.52,1,2,5
Nc1ccc(S(=O)(=O)c2cccc(S(=O)(=O)c3ccc(N4CCOCC4)cc3)c2)cc1,-6.4694,2.771,0.586,106.77,458.56,1,7,5
COc1ccccc1CNC(=O)C(=O)c1cccc(S(=O)(=O)c2ccccc2)c1,-6.4693,3.027,0.479,89.54,409.46,1,5,7
CC(Oc1ccc(S(=O)(=O)c2cccc(Cl)c2)cc1)S(=O)(=O)c1ccccc1,-6.4557,4.372,0.573,77.51,436.94,0,5,6
COc1ccccc1NC(=O)c1cccc(S(=O)(=O)c2ccc(Cl)cc2)c1,-6.4554,4.434,0.686,72.47,401.87,1,4,5
O=C(c1ccccc1)c1ccc(C(=O)c2ccc(Cl)cc2)c(O)c1,-6.4495,4.508,0.713,54.37,336.77,1,3,4
COc1ccccc1C(=O)c1ccc(N2C(=O)Oc3cc(Cl)ccc32)cc1,-6.4472,4.477,0.49,61.44,379.8,0,4,4
CC(=O)c1ccc(C(C)Oc2ccc(C=C3C(=O)c4ccc(Cl)cc4C3=O)cc2)cc1,-6.4266,6.145,0.277,60.44,430.89,0,4,5
O=C(c1cccc(O)c1)c1cccc(S(=O)(=O)c2ccccc2)c1,-6.3763,3.456,0.74,71.44,338.38,1,4,4
COC(=O)c1ccccc1NC(=S)Nc1cccc(S(=O)(=O)c2ccccc2)c1,-6.3717,4.115,0.469,84.5,426.52,2,5,5
COc1ccccc1-c1ccc(-c2cccc(COc3ccccc3)c2)cc1,-6.3583,6.608,0.382,18.46,366.46,0,2,6
COc1ccc(C(=O)c2ccccc2C(=O)c2ccccc2Cl)cc1Nc1ccc(C(F)(F)F)cc1,-6.3302,7.573,0.261,55.4,509.91,1,4,7
NCC(O)c1ccc(C(=O)c2ccc(NC(=O)c3ccccc3)cc2)cc1,-6.3087,3.162,0.589,92.42,360.41,3,4,6
O=C(Nc1ccccc1)C(=O)c1ccc(-c2ccc3ccccc3c2)cc1,-6.3052,5.328,0.399,46.17,351.41,1,2,4
CCCCCc1cc(C(=O)c2cccc(N(=O)=O)c2)ccc1OC,-6.3025,4.567,0.308,69.44,327.38,0,4,8
Cc1ccc(C(C)n2cc(C(=O)c3ccccc3C(=O)c3ccccc3)cn2)cc1C,-6.2995,5.571,0.392,51.96,408.5,0,3,6
CN(C)c1ccc(S(=O)(=O)c2ccc(S(=O)(=O)c3ccccc3)cc2)cc1,-6.2972,3.418,0.655,71.52,401.51,0,5,5
O=C(O)c1cccc(S(=O)(=O)c2ccccc2C(=O)c2ccccc2C(=O)O)c1,-6.2896,3.147,0.598,125.81,410.4,2,5,6
O=C(c1ccc(S(=O)(=O)c2ccc(Cl)cc2)cc1)c1cccc(F)c1,-6.2794,4.543,0.63,51.21,374.82,0,3,4
COc1ccc(Cn2c(S(=O)(=O)c3ccccc3)cc3ccccc32)cc1,-6.2771,4.531,0.513,48.3,377.47,0,3,5
CCOc1ccc(C(Cc2ccccc2)Sc2ccccc2C(=O)O)cc1,-6.2633,5.86,0.499,46.53,378.49,1,3,8
COc1ccc(N2N=C(C(=O)C3CCCCC3)c3ccccc32)cc1OC,-6.2603,4.806,0.61,53.35,364.45,0,4,5
COc1ccc(C(=O)c2cc(Cl)ccc2Nc2ccc(C(=O)O)cc2)cc1,-6.2603,5.021,0.586,75.63,381.82,2,4,6
COc1ccc(C(=O)N2N=C(c3ccccc3)CC2c2ccc(Cl)cc2)cc1,-6.2429,5.34,0.603,41.9,390.87,0,3,4
CC(C)c1cccc(N2C(=O)C(=Cc3ccccc3)c3ccccc32)c1,-6.2247,6.029,0.534,20.31,339.44,0,1,3
CC(=O)Oc1cccc(-c2ccc(C(=O)c3ccccc3)cc2)c1,-6.2243,4.51,0.404,43.37,316.36,0,3,4
O=C(O)c1ccc(Oc2ccccc2)c(S(=O)(=O)c2ccccc2)c1,-6.2196,4.01,0.749,80.67,354.38,1,4,5
O=C(c1ccc(O)cc1)c1cccc(-c2nc3ccccc3s2)c1,-6.2166,4.9,0.543,50.19,331.4,1,4,3
COc1ccc(CCC2(OCCOc3ccc(C(C)=O)cc3)C(=O)c3ccccc32)cc1OC,-6.2119,5.026,0.295,71.06,460.53,0,6,11
Nc1ccc(S(=O)(=O)c2ccc(S(=O)(=O)c3ccccc3)cc2)cc1,-6.2027,2.934,0.71,94.3,373.46,1,5,4
Cc1ccc(C(=O)c2cccc(S(=O)c3ccccc3)c2)cc1,-6.193,4.393,0.668,34.14,320.41,0,2,4
COC(=O)c1cccc(S(=O)(=O)c2ccccc2NCc2ccccc2)c1,-6.1852,3.918,0.655,72.47,381.45,1,5,6
COC(=O)c1ccc(S(=O)(=O)c2ccccc2C(=O)Nc2ccccc2C)cc1,-6.1682,3.867,0.646,89.54,409.46,1,5,5
CN1CC(COc2ccc(-c3cccc(N)c3)cc2)C1=O,-6.1618,2.403,0.692,55.56,282.34,1,3,4
N#Cc1ccccc1C(=O)c1cccc(C(C(=O)CN2CCOCC2)c2ccccc2)c1,-6.1567,3.822,0.539,70.4,424.5,0,5,7
